item_id_2024,text_hash,text
235,202d06d771329676d4c1406a2fbeab3ec4e665bf414c5ad24fe8a16475f02d3a,"Ontem, 2.05.2024, aconteceu a 3a aula do Curso INTELIGÊNCIA ARTIFICIAL E METAVERSOS: O CINEMA JÁ SABIA FAZ TEMPO..! / ELCV Ministrado pelo Professor Celso Sabadin É só o começo tem muito para acontecer, vem! Agradecemos ao(a)s participantes. Print Henrique Freitas +infs l.elcv.art.br/abqh.html"
236,326efb5092e6b82f803158de73b9ab134afba1d6cb2ff235068ef8dea3b1ac24,"No dia 9 de maio, a Universidade Veiga de Almeida, no campus Tijuca, no Rio de Janeiro, receberá o professor José Telmo para a palestra ""Inteligência Artificial na Comunicação: Explorando o ChatGPT e Mídias Gerativas"". <URL>"
237,91fa6f817456c7c43331d0ff97176fbeced09f6b99bbffc07529e33809199288,"A decisão do governador de São Paulo de implementar a inteligência artificial (IA) como ""professor virtual"" com professores humanos em funções de supervisão levanta críticas relacionadas à análise crítica, criatividade e à relação social entre professores e alunos, que podem ser prejudicadas."
238,d6eff8fbfa5723929495ac44446b75d33e3bc098fbdbe62d1b22e2e2f0b3da72,"Hoje, 25 de abril de 2024 a segunda aula do Curso INTELIGÊNCIA ARTIFICIAL E METAVERSOS: O CINEMA JÁ SABIA FAZ TEMPO..! / ELCV Ministrado pelo Professor Celso Sabadin E nóis ta como? Só felicidade. Agradecemos a todo(a)s o(a)s participantes. Print por Henrique Freitas + l.elcv.art.br/abqh.html"
239,7ce3a997099a6970ade082be5e63c657704077652e1eba5a6f82262eb7c3c59b,"Já tem professor pedindo para substituir o Kassab, ops...digo o DesGovernador Tarcísio, por Inteligência Artificial."
240,6ec25e383df65cc34a401d0fb0917ee2d2b17c4cb97416e6f6dbe52639787021,"Marcus du Sautoy, professor de Matemática da Universidade de Oxford, reflecte sobre o presente e o futuro da inteligência artificial, a possibilidade de ser criativa e de se tornar até consciente."
241,0bd4b789281cd97d3f309bd68494a51543ea8e1bf5bf490e4d0b1b29b04ec047,"🗣️Artigo: Trump, inteligência artificial e os novos tempos Queremos que a inteligência artificial leve os estudantes a produzir boas perguntas, em lugar das criticáveis respostas prontas."
242,d6939c74a3312bfa474384045b4231ff51828a7af1c3d6ca6ec094af37378bf4,"Putin abriu nesta quarta-feira a conferência ""Viagem ao mundo da inteligência artificial"", que reúne pesquisadores e estudantes de todo o mundo envolvidos na criação, no desenvolvimento e no uso de produtos e serviços baseados no uso de IA."
243,f96668f9e94628b6a598de80eff2633f64f2832c06c389ed0889d657eff6976a,"O TechTudo alerta sobre 5 pontos cruciais a considerar antes de usar inteligência artificial em softwares. A IA pode auxiliar estudantes e profissionais, porém apresenta riscos. Saiba mais! (Leia a matéria inteira em: <URL>"
244,3a4a29e502dcfe80d06ce87ec6cf1eb0df7bc9ad78438da93d781a66f141225f,"Carro voador, inteligência artificial e meio ambiente: estudantes do RN contam o que escreveram em cartas enviadas ao espaço"
245,f81490a39aff6743823cc831e37b9adc605833b072f1ba87b5a064810d1db2fb,"📙Vestibular UnB: estudantes comentam sobre prova focada em inteligência artificial Alunos discutiam, entre críticas e elogios, o fato da prova ter um tema central que permeava a maioria dos itens no primeiro dia."
246,2388213c6feb7dda95932f6a259a9cc16785c28af9d6620fe3525b7341203d7e,Grupo de estudantes é suspeito de usar inteligência artificial para criar e vender imagens pornográficas das meninas
247,d4546d90b900a4171b52bda0c7003800225a88c8599bcf2faab9d6d493967a18,"O artigo ""12 GPTs indispensáveis para estudantes e profissionais de cibersegurança"" do WeLiveSecurity destaca 12 ferramentas de inteligência artificial (IA) que podem ser úteis no campo da cibersegurança. (Leia a matéria inteira em: <URL>"
248,9051a79492cad8f0e0768dff36ce1444d3aa70a5cc0061c4cd91a2259c2ee357,"Aconteceu TB num colégio militar em Salvador.eles usaram inteligência artificial para criar e vender imagens pornográficas envolvendo 17 estudantes do campus. Os conteúdos foram parar nas redes sociais e, nos comentários, há mensagens com ameaças de estupro coletivo. noticias.r7.com/record-news/..."
249,fd3feef8322d9a33f97eee074d3f2856dad7562599433761698ad3d711a157e9,"Quem acompanha o escândalo recente no Colégio #Militar de #Salvador (CMS) só viu a ponta do iceberg. Além de usarem inteligência artificial para manipular imagens de 17 alunas em conteúdos pornográficos, #estudantes do 8º ano vendiam as fakenews entre eles por R$ 50. E o pior está por vir:"
250,33f303bc883853e663b43c72a58d39038ab466ff492fdf6380d28032b371e223,"Notícia da <USER> ""Rio sedia evento para jornalistas, assessores e estudantes com especialistas em Inteligência Artificial e saúde mental"" Link sem paywall ⬇️"
251,14db9f45f96f5b042fc2b7338e7789b2f6e0a13e29927431f5fac392f7b6b39d,"Rio sedia evento para jornalistas, assessores e estudantes com especialistas em Inteligência Artificial e saúde mental ."
252,aaf60bdc51dda5eb9516c68a141f41ab9e8237830472cbdaa9a67677609ca244,"Enquanto as IES no Brasil dormem, mesmo com guias produzidos pela <USER>, achei esse lista de recomendações da Universidade de Nova Iorque bem útil sobre uso de Inteligência Artificial pelos estudantes. <URL>"
253,815ec29f817008b7cc382014bcd8da62596e5d1fd25c31136cec6aee2f0ed633,Estudantes baianos usam inteligência artificial para contar histórias de personagens afro-indígenas do Brasil
254,2114ebfb0fbfecc5cc322f1de4694d47d50a4cd5cf39c95160e75f98fd1c5a51,"Em meu canal no YouTube (Link na Bio), você pega referências de como usar IA de forma cinemática. - Editores de vídeo - Filmmakers - Produtores do Audiovisual - Estudantes - Cinegrafistas - Editores de Áudio - Cinema - TV - Rádio - Artistas Independentes - IA (AI) - Inteligência Artificial"
255,3eb09f232ab340ec413943494f110e30c93729afb5ffdc1c89cd43610a5c526e,"Testando o algorítimo, me conecte com: Javascript Python SQL Desenvolvedores Programadores UI/UX Ratos de academia Indie Game Inteligencia Artificial HTML GitHub Estudantes da Fiap"
256,cd08cd6989e5533469bf82387e2fee890803357b48e73e438014ade272d3492f,"Quem perde são os estudantes, professores curriculistas, professores, o povo de São Paulo e o próprio país. É o ápice da desprofissionalização docente. Em termos pedagógicos, nenhuma inteligência artificial é capaz de substituir a experiência em sala de aula que pauta o trabalho do curriculista."
257,f46976658e11b9d06389088ed511ed356d3c236404fc9a3a2956267a0e8cbd0b,"""Ain eu trato o ChatGPT com educação e sempre agradeço"" O que tu quer tá muito é mole ou seco"
258,56b5db115bb0da38715246b4a6a6fd80e3f10b68ffa34dbd6da7c053bf32bd2c,Vai ser educação com chatgpt?
259,d72736b6cc4367c0c8ddc95940ed193f5d8e9fb88170e71a70b8309b1a91d73e,Dica de conteúdo útil para ganhar produtividade e aprender coisas novas. #curadoria #educação #IA #chatGPT #produtividade youtu.be/Bzbv-fbD9Ys?...
260,0b52962ccd6511f8fcb9379120f826f50bfd0a873e8de0b5c819c8e1a33ca13d,"falar que chatgpt pode ser usada como ferramenta pra educação de qualquer maneira é burrice, não importa se está sendo usado de forma diminuta"
261,f5bcc86d1174342d6e416d6b275f48e719c55befe910a7f76e3ef516cf3907e7,"OpenAI lança guia do professor para o ChatGPT, mas alguns educadores são céticos #OpenAI #ChatGPT #Educação #IA #Tecnologia #Ensino #Professores #Escolas #Privacidade #Inovação"
262,832c374bf0c122617bc608208d2944bd95571c77e4ca2958b350272acd00624e,"A pergunta pertinente aqui é: vocês dizem olá, por favor e obrigado ao ChatGPT? Irão fazer com a Amália? A boa educação estende-se à IA?"
263,de891f37519e1a5043dc65609013f8b0b0c50a5799d3e2d8a89ad21a731f8ad4,a educação brasileira é realmente uma falha meu deus a menina abriu o chatGPT aqui para escrever um texto de 10 LINHAS
264,90685c848ac2f8bd6835614462c65d89e631c04ed510e9f420e74c9b5bcf4cd5,o instinto humano de tratar o chatgpt com educação e carinho
265,7308a544e0d856b4b147c55e990453da645b9d9f9945505a80390f2f3886bc43,como as pessoas faziam trabalho de educação física sem chatgpt?
266,cc72937333c27bdb79c607dbdfff1d3295f1f351efe1f55b14154c1e26cc3781,intervalo dos professores sentei com os machos pensando que ia falar do nosso tricolor e os caras tao ha 20 min falando que o chatgpt vai ser revolucionário pra educacao
267,df6d962aeb983f68a9ec7977cde94d7b32268f6dec287b9580a7f59cfcb9855c,"Analisando o #Bitcoin com #ChatGPT, observamos sua volatilidade e potencial de valorização. Educação sobre riscos e oportunidades é vital, assim como a análise técnica. A #IA pode ajudar a entender melhor o mercado! #tecnologia #analisebitcoin #webitcoin webitcoin.com.br/fazendo-uma-..."
268,e791b19f27003febc8766fcf5784bb4dda694eccc22bc7a27e1ac4dea489653d,no meu sonho eu tava tão preocupada com a precarização da educação por causa do chatgpt que acordei três horas mais cedo. é mole
269,3d1949710c4e6749bf683a1fec000d2d59fb292da25a199995c1dcb61cc6cff9,"Tecnologia em Disputa Quando o chatGPT tenta ser Paulo Freire Queria uma IA crítica à “educação bancária”. Fustiguei-a com lições freireanas. Mais que inconsistência, o resultado foi o tom dócil e o pastiche crítico. Não passou no teste da inteligência socialmente contextualizada"
270,03c8d1547629edec26a21f139cd111f645d29a10de178577da9af875987c6e20,Fui perguntar um negócio pro chatgpt e comecei com bom dia afinal educação né gente
271,ba198216ef384a38534445bbb50002dfc5c44efb7c78d2129db1640df7576750,perguntando ao chatgpt se eu devo fazer nutri ou educação física
272,c19d6e5013ecf42176c9fb09a421db8d1476628527e6ef2c86778de1c05f473e,volta e meia tô lá na pior rede (linkedinho) e hoje tive que ler a seguinte afirmação: chatgpt = educação gratuita. saudades de quando eu não tinha lido isso ainda.
273,67cd5b5ea2d670120b7a1c231bfe18d63dce7699e12ef0cf6ec8955a4f3e307f,o candidato q foi eleito aqui tu abre o ig dele e vai no destaque de proposta e tem os textos mais genéricos gerados pelo chatgpt sobre educação turismo e o caralho POSSÍVEIS. esse foi o mano que ganhou
274,3c7d84e513280f35fb2149e6ca319a53efa97565c320590d9fd9cf66f6893334,"Usando o chatGPT pra tirar dúvidas num exercício e tratando ele com a maior educação pq se um dia a revolução das máquinas acontecer, espero que ele se lembre de que eu era educada..."
275,57304445f565b12b0db7b8dfc767851f6498945af5f2bbdefe0a9bd0ae415121,"Desde o lançamento do ChatGPT, a IA vem questionando a educação e pesquisa. Mas outras ferramentas emergiram. Agentes como Claude e Gemini 1.5 superam o ChatGPT, enquanto aplicativos específicos podem-se mostrar mais úteis. Confira na última edição da newsletter open.substack.com/pub/iaedprax..."
276,ae4fb58119858ebbacf7f852bf6e24e5bc3bc39f051e67d2e3cf2cf259be5863,A candidata ChatGPT ligou gerador de lero-lero após ser questionada pelo Nunes sobre educação e pessoas autistas
277,0e5c35c0c46a452f393e558627b81aee3ac39144d6a1b1e072a1d146a19ea039,"Querer conversar com gente burra é assim, você perde tempo explicando e ainda recebe uma dessas no close. (A mana precisa de chatgpt para ter educação)"
278,6bbed8c9ddbcf1cf030e4d9449e1b44365993ba9caad0688bd137f2e8d0a2d5e,"A arte feita por IA provoca debates sobre autoria e ética. Para Deleuze e Guattari, a IA pode inovar e democratizar a criação, mas também reproduz preconceitos e desumaniza o processo artístico. A co-criação e a educação crítica são essenciais para garantir que a arte mantenha sua essência.(ChatGPT)"
279,72e39de1e5d1e537f7f809e6933aa0c87fa4324917fde9502b787ee2f7a73e39,Eu já tirei zero em um trabalho de educação física por que o chatgpt me passou as pesquisas tudo errada
280,93a6172e592575b88f47e32ac4525f3bdaabc125a0c7a7a35ddfb04f98192aca,Não sei oque seria de mim nas cadeiras de educação sem o chatgpt
281,2c28427b361cdf2f1ee4e4548c906079bcf1fc5d6e460ce2ce9db957022d4f54,"A capacidade de produzir conteúdo de qualidade é fundamental para diversas áreas, como marketing digital, educação, comunicação corporativa, entre outros. #chatgpt #chatgpt3.5 #chatgpt4 portalmktdigital.com.br/como-melhora..."
282,af5fec3a2f4eb95dde5b488f3a30a8632d21815992bb5715104e6c1d0c825c5d,"Dona do ChatGPT e plataforma brasileira criam IA para alunos com deficiência ↪️ OpenAI e Arco Educação, dos sistemas SAS e COC, e lançam ferramentas para adaptar conteúdos para educação inclusiva"
283,3b8fb0556417b6cc6666f32591235873a5ff77c198fa0ef615fe70a9a5ce92b3,eu acho importante ser educada com o chatgpt para ensinar educação para ele
284,2d4ac3cb4eee2c3a1930ae82a36b792e703e7bcafa65a789e31047596698590d,"Tive q gritar com o chatgpt, mas pelo menos depois disso ele fez certo. Viva a educação positiva"
285,8212a779688c1e7f22075f11bc999a470046d50c90051625bbcc48939f7c7df2,"Usei o ChatGPT uma vez, quando minha prima me pediu em cima da hora pra ajudar ela num trabalho de escola. Eu peguei o trabalho do colega dela, pedi pro ChatGPT reescrever e mandei pra ela. Ela gostou do resultado. É uma trapaça, e confesso que não vejo que uso ele possa ter na educação."
286,e437ec2eba8861ce50b7a70af2cd2b98aefdd176034f5ea1c7ab95eb96b2975c,"tirei 5,5 no trabalho de educação física aiai e o q colou do chatgpt tirando 2 esses fudidos"
287,e95aa6bd0855fa900817877a14f14de172f7cce4818e688c66e9249dec31278d,"A tecnologia tem transformado a maneira como realizamos diversas atividades, e a educação não é exceção. #Chatgpt #chatgpr3.5 #chatgpt4 portalmktdigital.com.br/chatgpt-para..."
288,e3b50af2471d10274874b2db334029462545d28e2d2aa0ba4acede725fc572fe,"Estudantes que usam ChatGPT têm desempenho inferior em testes, sugerindo dependência excessiva da IA para resolução de problemas. #Educação #ChatGPT"
289,93cef0afae942451318ece26b79a0a7c592837f330fc4fda0d30f566a54ec66e,mandando boa noite e agradecendo o chatgpt educação até com a IA ✨
290,c64045cf890e13081fffd6560fb02b32a30f0358a642050c5fc3c771197144eb,Como se sentir velha: assista embasbacada uma aula sobre usos do ChatGpt na educação!
291,2745c8e852cc1fa50a52f131bf810c87f925133d33818bba94486346ddad121a,"Atual, não é? Atualíssimo, eu diria. Só tem uns detalhes: o artigo é do longínquo ano de 2008 e trata da ""geração Ctrl C + Ctrl V"", a partir de uma discussão sobre autoria e identidade na cultura digital. Isso mesmo, antes de chatGPT et al. a Educação já estava apavorada com o"
292,3569ff70f870d4fc57574be075067531fedba6c710ddcdd418ab0a92e532f69d,"O governador de São Paulo retirou a professora acompanhante de alunas_os atípicos, agora veio com a proposta exdruxula de substituir professores produtores de material didático, por chatGPT, uma ferramenta que está em experimentação , e retirou milhões da educação, este senhor é um obscurantista"
293,f3b6087bf29b310b01d02abb39d95b4fcd2164efc59524c66d79b21c7d6bed8f,Sobre ChatGPT e outras maravilhas pra Educação de Sampa
294,34be6a5e049d50e068ce6be57680e00fad1e5e4f0a7dd51ea79867291d8e28fc,"Esse forasteiro nojento quer destruir a educação. Tudo o que ele faz é absurdo. Até o ChatGPT discorda dele! Os professores e demais profissionais da escola merecem todas as honrarias do mundo, porque estão segurando esse tsunami. Mas esperar qualquer reconhecimento desse traste, impossível."
295,c41b4fc87404bdbf1ef9adc18826949ff2e536f455c739a4d42312f2bdafbc3a,"Tarcísio de Freitas queria tirar os livros físicos, implantará aulas com ChatGPT nas escolas. O secretário da Educação, Renato Feder, que é sócio da Multilaser, tem como projeto de vida implementar o ensino à distância e privatizar o ensino, por que será?"
296,d64fc67d504a79fa9fd04efa01bb41e5b1b95992a2e0d68fd434d1fb48986848,"Gestão Tarcísio usará ChatGPT para produzir aulas digitais no lugar de professores. O secretário da Educação é o Renato Feder, empresário e dono da Multilaser, empresa do ramo da informática. Não é à toa, é um projeto visando o próprio lucro."
297,d64fc67d504a79fa9fd04efa01bb41e5b1b95992a2e0d68fd434d1fb48986848,"Gestão Tarcísio usará ChatGPT para produzir aulas digitais no lugar de professores. O secretário da Educação é o Renato Feder, empresário e dono da Multilaser, empresa do ramo da informática. Não é à toa, é um projeto visando o próprio lucro."
298,d64fc67d504a79fa9fd04efa01bb41e5b1b95992a2e0d68fd434d1fb48986848,"Gestão Tarcísio usará ChatGPT para produzir aulas digitais no lugar de professores. O secretário da Educação é o Renato Feder, empresário e dono da Multilaser, empresa do ramo da informática. Não é à toa, é um projeto visando o próprio lucro."
299,ee9d8bd63af9a96ae6282dafa09f8d374e7262c3186061582780136760d3dfe0,Qual o problema de a sec de educação usar o ChatGPT? Daniel Cara responde:
300,90c68f881f83612f59877366209f02c5b3c54b369110485904d95b253f11ef1f,"Proxeneta não é o termo do patrão da mãe deles?mas concordo em não esperar nada desses,olha educação de são Paulo perdendo pro chatgpt coincidentemente com um secretário dono de empresa de tecnologia que já quis fazer mudanças favorecendo a empresa dele, só o dinheiro importa."
301,fa3e26afea35804bc77e5625e0ef9c9b0ebea98884b097ee755e567a18fb7a45,"Rem Bodinho ॐ <USER> O pessoal quis tirar a Dilma e votou na direita para ter ""educação padrão FIFA"" e agora está vendo seus filhos estudarem com o ChatGPT no lugar de professor."
302,58b468079debed0b9d28b00212083555b98a5aeb88f6fa5859d3f95d1f361909,"O pessoal quis tirar a Dilma e votou na direita para ter ""educação padrão FIFA"" e agora está vendo seus filhos estudarem com o ChatGPT no lugar de professor."
303,a0c768f8d5355cffd7b742f8e614f1553e484ad6b98a09937dcb1f797891fc3a,"Eu não tenho palavras pra definir o tamanho da imbecilidade e do desconhecimento técnico de alguém que propõe gerar material didático no ChatGPT para uso em escolas públicas. Olha que esse cara é o governador que se elegeu por ser ""técnico"". Pff www1.folha.uol.com.br/educacao/202..."
304,fbe4327c4bbe23f1780bd8f69b4f84ec71ade623f4a1d4d960db669b290d080b,"Engraçado que quer privatizar a sabesp com a desculpa de diminuir os gastos do governo e investir em outras áreas, mas daí na educação quer substituir os professores pelo chatgpt. Quer diminuir os gastos para investir a onde exatamente?"
305,496842f2d65c36a69da57f33d3929cd5713b94f5834f80969a318fe8b4af6a86,"Povo de São Paulo, troquem o Tarcísio e o secretário de educação pelo ChatGPT e sairão com muito lucro 🤣 Dois completos imbecis"
306,c0e9e6d65a31676ccb62d34dec550a1fe859c9e0011630ea4f8d44279f41a9f4,"ChatGPT, prepare uma aula sobre como o governo paulista levou a educação pública ao banco para fazer um empréstimo e lá descobriu que ficou sem a Sabesp porque o PCC dominou as empresas de ônibus."
307,7c824e3291de3762f689cb1522aeac7bc6698d13760257e17aded9bbfc6d9da0,"O governador de SP, Tarcísio de Freitas, resolveu trocar os professores pelo ChatGPT para produzir aulas digitais. A iniciativa sequer teve a consulta dos docentes e especialistas da Educação, mostrando que o governo paulista não está disposto ao diálogo. Nota zero para Tarcísio e seu secretário."
308,b5c9ddd9c5f22d9d5b6209650fa115c942b8f1a3447c656c4d7278560eb91509,"A esquerda estuda, é esclarecida, compreende o que seja um problema. Isso é o que a direita não é e nem quer, por isso vemos o Tarcísio em SP defender o ChatGPT na produção de material didático na educação 😭😭😭 #ForaTarcisioDeFreitas"
309,12d82a6c0a36f84265e493ca16589fe644ca76ddedd40897750e573ab6692ad7,"Enel Luz, Enel Águas, Enel Gaz, Postos Enel Enel Net, educação ChatGPT... sabe o que eu acho disso?"
310,34e0838b38ae5e3dff0593a07e1eebe2f22f652a141914cf91fbad530820cdc8,"Nossa, com Tarcisio, Renato Feder e o Chatgpt a educação paulista tem tudo para dar um (as)SALTO enorme! iclnoticias.com.br/gestao-tarci..."
311,a9c54ff5afd398bccc234f0fdad363f98b9ce6a3a64434a01082f584ebe20abf,São Paulo: todo dia um 7x1. PQP! Gestão Tarcísio vai usar ChatGPT para produzir aulas digitais no lugar de professores www1.folha.uol.com.br/educacao/202...
312,9c692872166f6ada4b73f55857630bc39902ceb8bd49c3e2146fd19d51eabdcf,Os alunos farão os trabalhos e provas consultando o ChatGPT e chegaremos ao objetivo da direita para educação.
313,9bbec6f8be9065f1be6ecf2f0ab0b681219199fc6299ba8facc5c75b29e304de,"Professores serão substituídos pelo ChatGPT, que porcaria eles estão querendo fazer com a educação?"
314,3b81e91860f6d7a5db896ba699e4230b2dbebfcc46701b5440c369f7f823ba3d,"O Governo Tarcísio usará ChatGPT no lugar de professores para gerar aulas virtuais. O descaso com a educação pública de qualidade é um projeto político da extrema -direita. Manter o abismo educacional entre classes é prioridade!!! Parabéns, ESSEPÊ, por eleger um Fascista!"
315,aab347d5214b52f130e5abfabf17ae70c09e9fb43dddf0807741c673a4c86959,"23:59 Vou usar o chatGPT para pesquisar as competências digitais docentes e o letramento em IA na Educação 00:00 Fotorrealismo. Filósofos George Berkeley, David Hume, Montesquieu e Rousseau como um grupo de funkeiros marrentos da periferia do brasil"
316,74025e0f60955c77fd36fc969e45eca14ac318ffd1712b35ec9cbd7c60cfbc41,eu não aguento mais ler textos feitos pelo chatgpt!!! dá vontade de mandar todo mundo voltar pro ensino básico pra aprender a escrever
317,b7cd00092298d94c3d0215ebf8d74cf067bbc473c597055a9ab9e8b10f17dd51,Minha prima que está na faculdade acabou de oferecer 60 reais pra minha prima que está no ensino medio fazer um trabalho pra ela. A prima do ensino medio aceitou e depois me disse “vou colocar tudo no chatgpt dinheiro mais fácil da minha vida”
318,8db1a67be2cd1408658ec94da7787718c20cd30e106495f816397c170792e946,Curso grátis da OpenAI #OpenAI lança curso gratuito (1h) sobre #ChatGPT para professores do ensino básico. Objetivo: integrá-lo às aulas. Há preocupações éticas e de privacidade. ChatGPT não substitui professores. Fonte: TechCrunch.
319,0e8a42314eb342402610a2c240597af0e00e3617785536422eff7f8db597f64e,"Vendo a privatização do ensino e a probabilidade de que vai começar usar similares de chatGPT pra ensinar os alunos, que eu fico feliz que não tenho filhos. Imagina por um ser humano no mundo pra se sujeitar a isso."
320,892646dca3263cc8bfd11f66ae6bc095047b77268807e952495c6330845758e1,"Mas ai fiquei triste vendo como tá o ensino médio na rede pública hj A professora falou que nae aulas de redação, eles tudo pedem pro chatgpt fazer e acham que ela n percebe Essa porra de IA, vai deixar tanta gente burra"
321,d7dab22f1b55ecd1d8f0448977833dd06d174b67974955c0fe930d26e869912d,O futuro da nação (ensino médio da minha escola) fazem a redação pelo chatgpt
322,24b6b959ae7307a498c6ff08becccef39ad0e8fb86622aaf20be6ee87c84b2e0,"No ano passado, meus alunos e eu pesquisamos como o ChatGPT responde questões de matemática do ENEM. Publicamos no Brazilian e-Science Workshop (Qualis B4) e obtivemos bons resultados graças ao esforço de um aluno do ensino médio e dois de graduação."
323,29822d919a72be97820e0fc3829cb70be358192106f8ce679755007c09d83905,"Se o ensino já está ruim, sem fazer os alunos pensarem, imagina com o ChatGPT. É muito todes para pouca inteligência! Salvem a professorinha!!!"
324,4507b74625bab95d832e447d35f95c648f929db43e03b16637c8624e3c125e56,ChatGPT é lixo no ensino.
325,e616e08e6a71ddaa8f2a59438dd83d72201ebab8b99b8e794540643c6d08fe4d,tem como sobreviver ao ensino médio sem chatgpt?
326,714905cc2dd0442ecdb5fd2abef48d3d6a8745bb724a62443d84eda72686fb6c,"Eu também. Mas a última vez que vi alguém falando como usava o ChatGPT de forma errada foi uma professora doutora do ensino superior, de humanas. Por isso fiquei tão preocupada."
327,eb460736dd4c5221ceab2ddcbab6ea33bb81c99b250662c5b64c521041c5342d,"eu gosto muito que na terapia eu ensino a fabiana muita coisa, hoje a coitada descobriu a existência do chatgpt"
328,0c70dec7d79d7a954eca6781602f7475ac5d444edef8753bf6c2c54fba2bd612,Meu Deus eu fico as vezes maquinando em retrospectiva pensando mds minha vida ia ter sido tão mais fácil no ensino médio se tivesse chatgpt eu não ia responder uma caixinha nunca mais !!! (sendo q naquele tempo o chatgpt era o Gabriel
329,98bb874bf7a6193e3e0b7a89fb133ad1e1dac0062f88ffa565ae3c5cdc0021f1,"Acabei de ouvir em 1 palestra q 1 revista d alto impacto publicou 1 artigo cuja introdução era - descaradamente - 1 resposta do ChatGPT. E aí as instituições d pq e ensino universitário querem ""medir"" a qualidade d nossas produções com base na qtde d publicações em revistas Qualis A..."
330,933ab4cc3ece376bcd438aee449fe125cd1082471303d174f390e7ce6e3f1663,"""Debate sobre uso de IA no meio acadêmico Projeto desenvolvido pelo PET Computação e pelo PPGC promove debate no INF, em que foram explorados os impactos do ChatGPT no ensino e pesquisa."""
331,c5f8ffa7f1ccab51bb3a99a22a888da36f7da36eb683cc1b2b4b3c71d4d8e67b,"Se for algo novo, busque entender o mais básico do assunto, pode ser vendo sites de ensino médio ou pedindo pro chatgpt te explicar aquilo como se vc não soubesse absolutamente nada"
332,334e206f25811a13dc0b0de8a5ecf06ae9f3190b12aab390d1f40460aa7e82cb,"Nn que eu ache o chatgpt um vilão do ensino, mt pelo contrário, ele é o meu maior aliado para aprendizado Mas isso eu, adulta, consciente Uma criança vai sempre optar pelo mais fácil, ai que mora o problema"
333,cd0740e1c2693feedae9cde1217c87c37837bae74ad68eed0fc682290052be1f,"Ainda bem que eu só peguei chatgpt no ensino medio, se não já estaria com brainrot"
334,b3a18030aa8ea47e6a05d8bcbb64293d057d3975e336f174ee3c047bae39e955,Terminei o ensino médio sem usar chatGPT uma única vez 💪🏻
335,bb401ddaa4ae3568d37e76ec75ce3d44695e6a2478ff66642c555afa5b211ee4,Precisa lembrar essa galera quando o Tarcísio tava usando chatGPT pra cartilha do ensino
336,d8522c069b8f0d527332649f4854052c78d1ad43d36dfdde7a6e05c7aa425168,"cara ainda bem que eu fiz o ensino médio antes do chatgpt se popularizar se eu tivesse me acostumado a lançar os trabalhos da faculdade no perplexity copiar e colar, eu acho que não seria capaz de escrever um trabalho pra faculdade"
337,ec1aae01ec04f15181159329494593c1b86b6e29a7e09480f2b4169562fcc629,"Para te lembrar, a Esportes das sorte irá cobrir 57 milhões, e uma sugestão pra você também, volta no ensino fundamental ou chama o ChatGPT e pede para ele te explicar o que é interpretação de texto."
338,277f78de16f94223f6b8b884efc427290d79e11c0279d5ae38af0667e55d884f,"Muita gente perdida com relação ao uso do ChatGPT no ensino superior. ""Temos que ensinar nossos alunos a usar"", alguns dizem. Acontece que eu não sou professor de ChatGPT, sou professor de Direito. O Zotero é muito útil e os alunos deveriam usar, mas não vai ser na aula de Direito Constitucional."
339,d082c299f7e9f06be6d2fc0da01b043833362af7f7bc897c4dd6e379c30e11d5,Chegamos por aqui e com episódio novo do Pesquisa Brasil! O #podcast mostra a mobilização de universidades brasileiras para delimitar o uso de ferramentas como o ChatGPT no ensino e na pesquisa. E mais: ciência e esporte; leões-marinhos; envelhecimento. Ouça o programa em bit.ly/twPBR6set24
340,ff60aa20dd07e0b8d5c5dcb64fc44df799b2fc0ab792e1830bfc3502c6e571a8,"""Pesquisadores na Universidade da Pennsylvania descobriram que alunos do ensino médio da Turquia que tiveram acesso ao ChatGPT pra resolver problemas de matemática tiraram notas piores do que os alunos que não tinham acesso ao ChatGPT"""
341,2be0cf691518ec86c94804ddb26d6673a440f390b646808f1f654481e5d3fb47,"""Pesquisadores da Universidade da Pensilvânia descobriram que estudantes do ensino médio da Turquia que tinham acesso ao ChatGPT enquanto faziam um teste de matemática, tiveram desempenho pior do que aqueles que não tinham acesso ao ChatGPT."" IA emburrecendo as pessoas..."
342,09b771c0fabb5da52d4e444c4de42a200340ae12bd6f0cd6c40a26c969707e29,Já existem aplicações de IA na medicina. Desde específicas de rede neural como análise de exames radiológicos até prompts de CHATGPT para ensino médico e para facilitar o preenchimento de laudos
343,fb4009f5cc86a047639120f343764315e8db2a6183c793e9b0aa556a43a77905,"estava pensando nisso e lembrei de uma coisa que aconteceu no estágio mês passado. aqui em SP o governador deu início ao uso do ChatGPT como ferramenta de ensino. por coincidência, usado como forma de corrigir a oralidade no Fundamental I."
344,97041ef46029a917f5444b1e1d5f2b735b86610e58f8c15908accbaea3de595d,"Charge genial do Jota Camelo, sobre a pretensão absurda do governador de SP, Tarcisio de substituir os professores, pelo ChatGPT e continuar destruindo o ensino público. Substituir a polícia assassina por ChatGPT ele não quer é claro. Nem fiscalização, nem câmera e nem corregedoria pra PM."
345,47acbf861b89bcca8197424a154d5975da4243d0247f32308ff739958dfada0d,"Se duvidar, o ChatGPT de ensino está sendo treinado usando versículo bíblico"
